,0
10697,588174650
10698,612961307
10699,612929935
10700,612916980
10701,612899909
10702,612897932
10703,612888043
10704,612879028
10705,605636471
10706,612876489
10707,612867338
10708,612848655
10709,612846724
10710,612824176
10711,612797639
10712,612784332
10713,612782801
10714,609671436
10715,610236794
10716,601685182
10717,609254744
10718,612763877
10719,612758198
10720,612757932
10721,613102958
10722,613074004
10723,613069876
10724,613067829
10725,613051920
10726,613029934
10727,613027952
10728,613019021
10729,613018869
10730,612997105
10731,613013040
10732,613000855
10733,612992360
10734,612982560
10735,612970491
10736,610219592
10737,588174650
10738,612961307
10739,612929935
10740,612916980
10741,612899909
10742,612897932
10743,612888043
10744,612879028
10745,605636471
10746,612876489
10747,612867338
10748,612848655
10749,612846724
10750,612824176
10751,612797639
10752,612784332
10753,612782801
10754,609671436
10755,610236794
10756,601685182
10757,609254744
10758,612763877
10759,612758198
10760,612757932
10761,612733210
10762,612716711
10763,612662663
10764,612648158
10765,612630014
10766,612610499
10767,612604067
10768,612602930
10769,612579777
10770,612577708
10771,612568631
10772,612563352
10773,612558923
10774,612558836
10775,612551619
10776,591483685
10777,583383785
10778,526628036
10779,612535011
10780,612518990
10781,612517841
10782,612512536
10783,612506850
10784,612504871
10785,612498176
10786,612490763
10787,612488718
10788,612483375
10789,612480969
10790,574801529
10791,612471083
10792,612467940
10793,612441616
10794,603475715
10795,612411799
10796,612390907
10797,612385788
10798,605743391
10799,612370772
10800,612360655
10801,612353149
10802,612352847
10803,612347100
10804,612342578
10805,612340612
10806,612339105
10807,612337598
10808,612336766
10809,609666957
10810,612327811
10811,609862825
10812,612322984
10813,612312147
10814,612311439
10815,612310192
10816,612297492
10817,612283449
10818,612263239
10819,612262361
10820,612260590
10821,612246365
10822,612228073
10823,612220548
10824,612219067
10825,612202286
10826,612200209
10827,612198898
10828,612177336
10829,612163804
10830,600790222
10831,612139384
10832,612122228
10833,515847032
10834,607427918
10835,612095059
10836,612092286
10837,612089040
10838,612082367
10839,607560119
10840,577000637
10841,612069552
10842,612047211
10843,612031587
10844,607597797
10845,612015689
10846,611988959
10847,611984354
10848,611970602
10849,611966831
10850,611949218
10851,559279840
10852,611924356
10853,611924316
10854,611908920
10855,611902197
10856,611901514
10857,611871231
10858,611865583
10859,611864266
10860,611863478
10861,611856807
10862,611856135
10863,611846401
10864,611843899
10865,611832978
10866,611830435
10867,611812698
10868,605236761
10869,611810333
10870,611801672
10871,611773534
10872,611753908
10873,600979369
10874,611751228
10875,611743504
10876,611714967
10877,611701600
10878,610433491
10879,602184713
10880,598955722
10881,611662298
10882,611657465
10883,611655743
10884,611646070
10885,611641061
10886,611639549
10887,611638468
10888,611626679
10889,611618649
10890,611591343
10891,602672458
10892,611589274
10893,611576248
10894,608972058
10895,604946623
10896,611568458
10897,591013084
10898,545970086
10899,589794611
10900,610587532
10901,596603133
10902,611513632
10903,611502490
10904,608199410
10905,611458639
10906,611439773
10907,611438117
10908,611422922
10909,611415893
10910,611404491
10911,611391523
10912,611363098
10913,587412831
10914,592883611
10915,611348233
10916,611328492
10917,611328333
10918,611327073
10919,558339662
10920,611324628
10921,611322383
10922,611320458
10923,611290247
10924,611288071
10925,572573977
10926,611277074
10927,589712713
10928,611267259
10929,611264341
10930,608666763
10931,602552314
10932,590994107
10933,587242809
10934,594831753
10935,570276037
10936,611241647
10937,599485265
10938,594112565
10939,611237466
10940,611228590
10941,611227640
10942,611215904
10943,611206435
10944,611204194
10945,611193800
10946,611172875
10947,536084725
10948,608121675
10949,611153484
10950,599896152
10951,611124932
10952,611096638
10953,611079203
10954,611051998
10955,611045506
10956,611027764
10957,610982742
10958,598707858
10959,602712646
10960,521504888
10961,610963957
10962,610951583
10963,610945035
10964,610919724
10965,585981696
10966,610889139
10967,610894194
10968,610887178
10969,570097045
10970,610872957
10971,596340732
10972,602254906
10973,610859136
10974,610850049
10975,610818877
10976,610778865
10977,604148726
10978,610769490
10979,599249045
10980,610728924
10981,610714341
10982,563356536
10983,603916342
10984,610684601
10985,610672218
10986,610648612
10987,610616161
10988,599134069
10989,610611967
10990,540161816
10991,610602485
10992,595414481
10993,610592745
10994,598235354
10995,610586534
10996,610548688
10997,610500282
10998,610490328
10999,610490320
11000,610488010
11001,610470783
11002,610457601
11003,610418877
11004,610409158
11005,610401247
11006,610376208
11007,578858414
11008,610338339
11009,605918111
11010,593749052
11011,520310072
11012,604020339
11013,610291570
11014,610287506
11015,610276281
11016,606466129
11017,610252319
11018,594906678
11019,601378481
11020,610188733
11021,610181490
11022,610180209
11023,610136091
11024,610124767
11025,610118033
11026,610087179
11027,610068689
11028,610068109
11029,610033948
11030,610027549
11031,610023317
11032,610015286
11033,609998390
11034,609991496
11035,609982659
11036,609981008
11037,609978218
11038,609970675
11039,594111369
11040,609939789
11041,609939423
11042,605000298
11043,609901500
11044,609868111
11045,609861660
11046,609860654
11047,604938767
11048,588705841
11049,589935771
11050,609829101
11051,609819855
11052,597490642
11053,587337190
11054,609800077
11055,609797841
11056,609716908
11057,609713953
11058,609710566
11059,609700409
11060,609688978
11061,609686988
11062,609685454
11063,609667528
11064,609658628
11065,609642785
11066,609636111
11067,609625664
11068,609623812
11069,609623648
11070,609610722
11071,609606774
11072,609603107
11073,609600645
11074,599599365
11075,609538754
11076,605002034
11077,594511492
11078,609492039
11079,609479132
11080,594155185
11081,609441971
11082,609440024
11083,609432578
11084,609426747
11085,609416219
11086,609397501
11087,596703646
11088,609387343
11089,548066542
11090,601544433
11091,604959811
11092,609378106
11093,606121339
11094,603694782
11095,609339627
11096,609279889
11097,609276531
11098,609247554
11099,609226024
11100,609201262
11101,609198560
11102,609175799
11103,609145324
11104,609135373
11105,609118629
11106,609114889
11107,609103702
11108,609095226
11109,513694336
11110,609074493
11111,577425830
11112,609057425
11113,591601466
11114,609048398
11115,609044265
11116,608985626
11117,604655409
11118,608968075
11119,608926644
11120,604175555
11121,593410338
11122,606988974
11123,608902439
11124,608619027
11125,608863118
11126,593938636
11127,608856058
11128,608848776
11129,608846683
11130,608822782
11131,608784586
11132,608757396
11133,608729843
11134,608714345
11135,608661376
11136,608657530
11137,608624804
11138,608603213
11139,585339252
11140,608555136
11141,608550505
11142,608545704
11143,608533541
11144,604929052
11145,608497377
11146,608422135
11147,608415473
11148,608377270
11149,608332830
11150,608295042
11151,583077245
11152,604237982
11153,608178545
11154,608170988
11155,608142961
11156,608120620
11157,608116413
11158,608116257
11159,608067406
11160,591049850
11161,608048055
11162,594086605
11163,595368458
11164,603535146
11165,607960544
11166,607932693
11167,607914679
11168,607911858
11169,607876481
11170,607869355
11171,607862287
11172,607835568
11173,607762343
11174,607754854
11175,607717003
11176,605355458
11177,607670215
11178,607665380
11179,607646874
11180,607643389
11181,607639506
11182,607631302
11183,607617515
11184,607608917
11185,607598923
11186,607595934
11187,607576015
11188,607565980
11189,607565636
11190,582971133
11191,607555576
11192,607523447
11193,607490691
11194,607483989
11195,607447647
11196,607418534
11197,607413557
11198,607411615
11199,607396303
11200,607377871
11201,607373781
11202,605302438
11203,607298749
11204,607253633
11205,607246779
11206,607210733
11207,607207372
11208,607202236
11209,588803225
11210,607165588
11211,607159685
11212,607152242
11213,607119073
11214,607100577
11215,607089839
11216,607074374
11217,607054095
11218,607042323
11219,607030849
11220,607030563
11221,607016706
11222,607000392
11223,606957464
11224,606949334
11225,606906649
11226,606892219
11227,606821816
11228,606821367
11229,606807324
11230,606782461
11231,606776985
11232,606776884
11233,606775542
11234,606765269
11235,606743869
11236,606733496
11237,606730839
11238,606708413
11239,606652055
11240,606640809
11241,583084616
11242,606626881
11243,606626406
11244,591161913
11245,606546309
11246,606501143
11247,606458266
11248,606457787
11249,606455137
11250,606420854
11251,606405797
11252,606370761
11253,606326359
11254,606321203
11255,594355274
11256,606263759
11257,606258952
11258,606244967
11259,606235720
11260,606235535
11261,606214508
11262,606209069
11263,606197010
11264,606187895
11265,606187195
11266,606184488
11267,591581689
11268,606133895
11269,597578947
11270,606118027
11271,606086940
11272,606080098
11273,606021454
11274,605994569
11275,605991865
11276,605989514
11277,605987274
11278,605971536
11279,605935691
11280,605923029
11281,605911054
11282,605900424
11283,605873242
11284,605851876
11285,605844781
11286,598654110
11287,605827689
11288,605801032
11289,605795840
11290,605756315
11291,605733582
11292,605655713
11293,605643034
11294,605638495
11295,605620715
11296,605606143
11297,605592669
11298,605578401
11299,605561191
11300,605559888
11301,605482438
11302,605431720
11303,605408009
11304,605403457
11305,605399170
11306,605395069
11307,605387936
11308,605386892
11309,605384030
11310,605357970
11311,605344626
11312,605338019
11313,605331219
11314,605321755
11315,605321125
11316,605302696
11317,605297328
11318,605283286
11319,605260422
11320,605247054
11321,605235399
11322,605230805
11323,605224583
11324,605218773
11325,605212706
11326,605151129
11327,605146012
11328,604989209
11329,604966999
11330,604953314
11331,604921303
11332,604912626
11333,604911270
11334,604809428
11335,604716949
11336,604704112
11337,604636511
11338,604597611
11339,604581229
11340,604573533
11341,604551526
11342,587713175
11343,604536143
11344,604532325
11345,604525296
11346,604518307
11347,604513330
11348,604453875
11349,604453292
11350,604436202
11351,604409527
11352,604403377
11353,604397959
11354,603199101
11355,604372917
11356,604326270
11357,604305283
11358,604275875
11359,604253737
11360,604226470
11361,601314062
11362,604186095
11363,604163751
11364,604140939
11365,601883451
11366,604099848
11367,604069982
11368,604048597
11369,604045320
11370,603993489
11371,603991000
11372,603989851
11373,603986721
11374,603965987
11375,603960817
11376,603934237
11377,603913798
11378,603864903
11379,603766744
11380,603732113
11381,603726962
11382,603702898
11383,603697626
11384,603668189
11385,603663836
11386,603635603
11387,603615551
11388,603589984
11389,603585422
11390,603556459
11391,603540951
11392,603516897
11393,603508351
11394,603507733
11395,603499241
11396,603485532
11397,603344704
11398,603343361
11399,603341310
11400,603337974
11401,603314520
11402,603219872
11403,603206998
11404,599985527
11405,603130787
11406,603106807
11407,603084682
11408,603047713
11409,603012790
11410,603006110
11411,602931492
11412,602906135
11413,602894931
11414,602891888
11415,602836649
11416,602753697
11417,602747845
11418,602740137
11419,574657647
11420,602663862
11421,602645670
11422,602603815
11423,602571797
11424,602549707
11425,602548086
11426,602527515
11427,597334245
11428,602414447
11429,602324562
11430,602301749
11431,602286565
11432,602276268
11433,602273226
11434,602272340
11435,602253593
11436,602248262
11437,602228614
11438,602210440
11439,602190439
11440,602179559
11441,602149247
11442,602088541
11443,602054671
11444,601947047
11445,601932129
11446,601834339
11447,601826860
11448,601808750
11449,601803982
11450,601774394
11451,601768733
11452,601706935
11453,572502982
11454,597849668
11455,601548686
11456,601532550
11457,601455478
11458,601400202
11459,601384960
11460,601377453
11461,560890926
11462,601370799
11463,601345344
11464,601343408
11465,601340946
11466,601339109
11467,601320566
11468,601310547
11469,601310010
11470,601297618
11471,591502140
11472,601247989
11473,601236084
11474,601220648
11475,601212024
11476,601185140
11477,601142595
11478,601103373
11479,601101051
11480,601052435
11481,601039690
11482,601022097
11483,601003661
11484,600984316
11485,600975356
11486,600943536
11487,600941312
11488,600886908
11489,600866550
11490,600818983
11491,600810667
11492,600761856
11493,600755847
11494,600740357
11495,600739415
11496,600631364
11497,600590180
11498,600561316
11499,600484997
11500,600465869
11501,590178115
11502,600358816
11503,600348710
11504,600251715
11505,600177342
11506,600143065
11507,600083881
11508,600005942
11509,599973163
11510,599967576
11511,599952195
11512,599789248
11513,599713302
11514,599685052
11515,599597496
11516,599596007
11517,599556918
11518,599550988
11519,599543625
11520,599540758
11521,599531608
11522,599506331
11523,599457564
11524,599455641
11525,599430116
11526,568195968
11527,599216852
11528,599189113
11529,599168980
11530,599167183
11531,599132361
11532,599094741
11533,599094420
11534,599079239
11535,599068786
11536,599034888
11537,599025648
11538,598986602
11539,598848337
11540,598824190
11541,598812564
11542,598785660
11543,598764397
11544,598671527
11545,598664296
11546,598655065
11547,598648568
11548,598598729
11549,598573456
11550,598428512
11551,598372748
11552,598334686
11553,598316218
11554,598249360
11555,598240334
11556,598235420
11557,598206182
11558,598168551
11559,598162186
11560,598148691
11561,598148063
11562,598143744
11563,598114914
11564,598096926
11565,598095609
11566,598074313
11567,598066090
11568,598049210
11569,598037541
11570,598011506
11571,597801910
11572,597781664
11573,597700119
11574,597685814
11575,597607285
11576,597595129
11577,597587006
11578,597560595
11579,597427079
11580,589764342
11581,597382749
11582,597374920
11583,597359632
11584,597337646
11585,597336568
11586,597261030
11587,597256331
11588,597143717
11589,597139530
11590,597089621
11591,597023947
11592,596997745
11593,596930333
11594,596830737
11595,596821937
11596,596597979
11597,596545465
11598,596533704
11599,596522469
11600,596501710
11601,596493749
11602,596471357
11603,596421826
11604,596403231
11605,596289659
11606,596210763
11607,596164111
11608,596082106
11609,596078296
11610,596071845
11611,596057894
11612,596054192
11613,596046249
11614,596042639
11615,595977742
11616,595916870
11617,595895837
11618,595893821
11619,595864506
11620,595678668
11621,595668058
11622,595659978
11623,595647313
11624,595646983
11625,595505757
11626,595496186
11627,595482470
11628,595387390
11629,595325539
11630,595260395
11631,595189718
11632,595174921
11633,595061058
11634,595028764
11635,594915237
11636,594886281
11637,594861272
11638,594824288
11639,594822772
11640,594608537
11641,594583174
11642,594554740
11643,594507256
11644,594357759
11645,594333869
11646,594285408
11647,594279632
11648,594260248
11649,594241003
11650,594235957
11651,594214815
11652,594208115
11653,594149557
11654,594143295
11655,594138885
11656,594124145
11657,594094659
11658,570764314
11659,594047460
11660,593831323
11661,593779195
11662,593750958
11663,593737037
11664,593734774
11665,593650974
11666,593638530
11667,593618718
11668,593607132
11669,593606834
11670,593578913
11671,593550750
11672,593523962
11673,593523673
11674,593487518
11675,593481354
11676,593448669
11677,593434051
11678,593416785
11679,593397962
11680,593337574
11681,593291097
11682,593255054
11683,593242927
11684,593238820
11685,593235800
11686,593200516
11687,593177753
11688,593159052
11689,593152127
11690,593124726
11691,593103927
11692,592998722
11693,592993448
11694,592983857
11695,592965550
11696,592956483
11697,592916201
11698,592893668
11699,592849765
11700,592829283
11701,592823940
11702,592720535
11703,592611399
11704,592578165
11705,592452657
11706,613075214
11707,613062083
11708,613036976
11709,606822300
11710,613007940
11711,613003790
11712,612962276
11713,612941564
11714,612892812
11715,612864557
11716,612842363
11717,612832667
11718,597192835
11719,612666743
11720,612663258
11721,612642300
11722,612603894
11723,612594396
11724,612590221
11725,612534361
11726,612532178
11727,612531903
11728,612522720
11729,612518919
11730,612508618
11731,612439303
11732,612422769
11733,612414542
11734,612402492
11735,612395965
11736,612394506
11737,612381238
11738,612378693
11739,612356808
11740,612352686
11741,600219708
11742,612331500
11743,597457641
11744,612190150
11745,604156544
11746,612000515
11747,611973180
11748,611960473
11749,611773400
11750,611771931
11751,611735144
11752,611729108
11753,604580816
11754,578719887
11755,613075214
11756,613062083
11757,613036976
11758,606822300
11759,613007940
11760,613003790
11761,612962276
11762,612941564
11763,612892812
11764,612864557
11765,612842363
11766,612832667
11767,597192835
11768,612666743
11769,612663258
11770,612642300
11771,612603894
11772,612594396
11773,612590221
11774,612534361
11775,612532178
11776,612531903
11777,612522720
11778,612518919
11779,612508618
11780,612439303
11781,612422769
11782,612414542
11783,612402492
11784,612395965
11785,612394506
11786,612381238
11787,612378693
11788,612356808
11789,612352686
11790,600219708
11791,612331500
11792,597457641
11793,612190150
11794,604156544
11795,612000515
11796,611973180
11797,611960473
11798,611773400
11799,611771931
11800,611735144
11801,611729108
11802,604580816
11803,578719887
11804,611686828
11805,611685563
11806,611665651
11807,600801365
11808,611633437
11809,611519393
11810,611450198
11811,611445742
11812,611438351
11813,611388320
11814,611293753
11815,611278474
11816,601384199
11817,611211153
11818,596159252
11819,607415566
11820,611136243
11821,611111724
11822,585090189
11823,611071375
11824,611040222
11825,610965232
11826,602908094
11827,610880849
11828,579571867
11829,610789863
11830,610716294
11831,610598262
11832,610447387
11833,601898638
11834,610430026
11835,610400503
11836,610240552
11837,610156064
11838,610096459
11839,610011271
11840,609996218
11841,609988869
11842,609974037
11843,609948109
11844,609944556
11845,609709298
11846,609693039
11847,609685146
11848,609642781
11849,609637977
11850,609626336
11851,609606865
11852,609584827
11853,609561970
11854,609529050
11855,609521259
11856,609422876
11857,609383025
11858,592331757
11859,607898011
11860,606857094
11861,580510101
11862,609086453
11863,609021022
11864,609013143
11865,609002687
11866,594288112
11867,608885602
11868,580482423
11869,608795408
11870,608788390
11871,608644304
11872,608579827
11873,608532111
11874,608042643
11875,608041384
11876,608035900
11877,608019158
11878,607864340
11879,607763853
11880,607641108
11881,607637572
11882,607574661
11883,607543433
11884,591429721
11885,604006889
11886,607398155
11887,607311540
11888,607303192
11889,607282872
11890,607277478
11891,607249482
11892,596394909
11893,603439374
11894,598619500
11895,607068284
11896,607018690
11897,605442274
11898,598568254
11899,606790612
11900,606788512
11901,606785334
11902,606765978
11903,606724191
11904,606562665
11905,598446932
11906,606108856
11907,579314830
11908,598729545
11909,605704135
11910,588880701
11911,605454180
11912,605428609
11913,605408015
11914,605379299
11915,605219215
11916,605199874
11917,605093990
11918,605037287
11919,604860920
11920,604839710
11921,586095824
11922,594099189
11923,604426882
11924,604404937
11925,604346587
11926,595495576
11927,604266141
11928,604265617
11929,604183036
11930,603867721
11931,603834391
11932,603833168
11933,603829404
11934,603731883
11935,603585825
11936,603555793
11937,603518074
11938,603515105
11939,603355415
11940,602916477
11941,602880668
11942,602879134
11943,602785512
11944,602715595
11945,602702527
11946,602528765
11947,602367979
11948,602186996
11949,571235107
11950,602136044
11951,602050241
11952,601866956
11953,601595360
11954,601448526
11955,601436248
11956,601371857
11957,601341289
11958,601324552
11959,601254226
11960,601249398
11961,601181499
11962,601094800
11963,601079716
11964,601037019
11965,600876992
11966,600876658
11967,600794276
11968,600585458
11969,600534068
11970,600523370
11971,600511896
11972,546912455
11973,600372240
11974,600317123
11975,599594148
11976,599573248
11977,599537048
11978,599515942
11979,599294452
11980,599105990
11981,599046713
11982,598928941
11983,598716758
11984,598647462
11985,598638446
11986,598616444
11987,593335625
11988,598297715
11989,598246049
11990,598207660
11991,595419491
11992,598098976
11993,598070814
11994,598022378
11995,597942953
11996,597827894
11997,597507233
11998,597502533
11999,597478420
12000,597468594
12001,597204653
12002,597140697
12003,595070389
12004,596661099
12005,596619925
12006,596509573
12007,596462713
12008,577052378
12009,596259527
12010,596163166
12011,596150012
12012,596134018
12013,595835547
12014,595751648
12015,595568951
12016,595482323
12017,595314312
12018,595293441
12019,595270321
12020,595026595
12021,568758276
12022,594615941
12023,594488762
12024,594480302
12025,594346180
12026,594247806
12027,594234767
12028,594194961
12029,593880285
12030,593879781
12031,593829728
12032,593820749
12033,593814070
12034,593697432
12035,593499723
12036,593473300
12037,593389638
12038,593304133
12039,593297867
12040,593292569
12041,593248176
12042,592938072
12043,592917660
12044,592821233
12045,592745658
12046,592663325
12047,592477958
12048,592427587
12049,592386644
12050,592191496
12051,592187168
12052,592059276
12053,591991707
12054,613110161
12055,613006148
12056,612932326
12057,612845259
12058,612844664
12059,612799628
12060,565597860
12061,591613871
12062,612753150
12063,612642791
12064,612606741
12065,612605080
12066,612506980
12067,601163343
12068,612406785
12069,612396179
12070,610025032
12071,612379806
12072,604128755
12073,602520796
12074,601726342
12075,600867542
12076,611966366
12077,611845999
12078,611721637
12079,610640669
12080,602528263
12081,611682880
12082,506578683
12083,606781798
12084,611513860
12085,611497720
12086,611458055
12087,611410642
12088,611359117
12089,611270250
12090,608698177
12091,611201705
12092,611164683
12093,594319354
12094,610865415
12095,610784760
12096,610692277
12097,608375477
12098,610601836
12099,584618215
12100,610346560
12101,613110161
12102,613006148
12103,612932326
12104,612845259
12105,612844664
12106,612799628
12107,565597860
12108,591613871
12109,612753150
12110,612642791
12111,612606741
12112,612605080
12113,612506980
12114,601163343
12115,612406785
12116,612396179
12117,610025032
12118,612379806
12119,604128755
12120,602520796
12121,601726342
12122,600867542
12123,611966366
12124,611845999
12125,611721637
12126,610640669
12127,602528263
12128,611682880
12129,506578683
12130,606781798
12131,611513860
12132,611497720
12133,611458055
12134,611410642
12135,611359117
12136,611270250
12137,608698177
12138,611201705
12139,611164683
12140,594319354
12141,610865415
12142,610784760
12143,610692277
12144,608375477
12145,610601836
12146,584618215
12147,610346560
12148,610175432
12149,610133654
12150,601402227
12151,609975168
12152,609912147
12153,607202230
12154,609863145
12155,609755625
12156,609710882
12157,609647958
12158,605380012
12159,595809082
12160,602214690
12161,609562391
12162,607590660
12163,609514673
12164,609446206
12165,609301556
12166,609300589
12167,609215836
12168,563202934
12169,609078862
12170,609055796
12171,608982695
12172,581525037
12173,608726398
12174,600421959
12175,608194659
12176,608188494
12177,579766640
12178,607922277
12179,607912052
12180,607895073
12181,607618253
12182,596449513
12183,607433265
12184,607323415
12185,606891286
12186,606858546
12187,606854098
12188,602332727
12189,606656706
12190,583171396
12191,606309305
12192,606215009
12193,606118846
12194,605960939
12195,605822590
12196,605733116
12197,605498214
12198,603780240
12199,605343569
12200,605333333
12201,605284227
12202,585940617
12203,604932271
12204,604929155
12205,604889407
12206,604884946
12207,604653185
12208,603989962
12209,603928170
12210,603746531
12211,549895217
12212,603683591
12213,602256667
12214,603608977
12215,603330560
12216,603218015
12217,603187663
12218,602704647
12219,602699045
12220,602651912
12221,602528717
12222,597434252
12223,601818912
12224,601665935
12225,601623892
12226,598560398
12227,600744138
12228,600642118
12229,600447059
12230,600236494
12231,600080805
12232,599988691
12233,599658506
12234,596908537
12235,599403528
12236,553342120
12237,598972790
12238,598878466
12239,598579499
12240,598143868
12241,597546780
12242,575848827
12243,597322083
12244,597310219
12245,597232747
12246,597056418
12247,595954678
12248,613063516
12249,613032638
12250,601360477
12251,612989259
12252,612986486
12253,612966993
12254,607413534
12255,612843502
12256,612804746
12257,612800774
12258,612791306
12259,594164049
12260,612770029
12261,605201231
12262,602679466
12263,612762880
12264,612696968
12265,612690953
12266,612659650
12267,612607464
12268,612607354
12269,612605200
12270,612604841
12271,612583218
12272,612581031
12273,612550688
12274,612543359
12275,612542956
12276,612503762
12277,612477066
12278,612471168
12279,605274616
12280,612420925
12281,583913243
12282,612381409
12283,612348017
12284,588418715
12285,603956961
12286,601190321
12287,607227452
12288,609010258
12289,612315809
12290,612224952
12291,612185611
12292,589229979
12293,589316903
12294,601670593
12295,613063516
12296,613032638
12297,601360477
12298,612989259
12299,612986486
12300,612966993
12301,607413534
12302,612843502
12303,612804746
12304,612800774
12305,612791306
12306,594164049
12307,612770029
12308,605201231
12309,602679466
12310,612762880
12311,612696968
12312,612690953
12313,612659650
12314,612607464
12315,612607354
12316,612605200
12317,612604841
12318,612583218
12319,612581031
12320,612550688
12321,612543359
12322,612542956
12323,612503762
12324,612477066
12325,612471168
12326,605274616
12327,612420925
12328,583913243
12329,612381409
12330,612348017
12331,588418715
12332,603956961
12333,601190321
12334,607227452
12335,609010258
12336,612315809
12337,612224952
12338,612185611
12339,589229979
12340,589316903
12341,601670593
12342,611973899
12343,530489115
12344,598452452
12345,604138322
12346,607002516
12347,611798232
12348,611794986
12349,611771897
12350,601951234
12351,595479008
12352,611740168
12353,603974569
12354,611649533
12355,601395392
12356,605372749
12357,603660848
12358,565249505
12359,611572335
12360,594273974
12361,600952381
12362,572071865
12363,567592458
12364,611427532
12365,611369530
12366,591090580
12367,588801015
12368,593029700
12369,592827369
12370,601848482
12371,600940249
12372,596942487
12373,601363139
12374,603534419
12375,611258509
12376,591437913
12377,609577984
12378,611245827
12379,611226839
12380,611224344
12381,605198718
12382,611134652
12383,611121654
12384,611018156
12385,611007471
12386,610980588
12387,597316975
12388,607586424
12389,610915493
12390,610883955
12391,598832615
12392,594709340
12393,610719532
12394,610664420
12395,610609292
12396,575993668
12397,610412948
12398,610410303
12399,610404132
12400,598205749
12401,582938944
12402,610150025
12403,589639212
12404,589222775
12405,609948988
12406,596719012
12407,609926087
12408,609920971
12409,609890098
12410,609843291
12411,536873209
12412,608697837
12413,583512943
12414,609378897
12415,607004913
12416,601737824
12417,609333675
12418,609247767
12419,605179390
12420,609152825
12421,530484923
12422,609003463
12423,604182082
12424,608962667
12425,608796652
12426,608793703
12427,608661812
12428,605226359
12429,608322584
12430,591066802
12431,604009022
12432,608082923
12433,588819344
12434,602966113
12435,603981282
12436,607755670
12437,604022064
12438,596065954
12439,548087558
12440,607639655
12441,607453931
12442,602890748
12443,607280124
12444,607224242
12445,594161201
12446,607064554
12447,606939139
12448,604135243
12449,606666612
12450,598723260
12451,588848525
12452,606534334
12453,606518428
12454,606511413
12455,606384017
12456,606341382
12457,595681281
12458,606092762
12459,605982978
12460,605860040
12461,605712094
12462,583907176
12463,605595319
12464,545945544
12465,605513554
12466,605493983
12467,605416327
12468,605205127
12469,588867131
12470,605186638
12471,605077539
12472,605074696
12473,605050580
12474,604954856
12475,604671590
12476,604478532
12477,604378304
12478,604146817
12479,603834232
12480,603531860
12481,603506735
12482,603220126
12483,602948810
12484,602654819
12485,602497600
12486,601917901
12487,601653829
12488,601596817
12489,601558537
12490,601403358
12491,601270707
12492,613081879
12493,613050855
12494,593366797
12495,612936046
12496,600895194
12497,612893590
12498,610006826
12499,612857512
12500,612803767
12501,593364189
12502,612778592
12503,610877684
12504,612726300
12505,612721531
12506,612645838
12507,612641077
12508,601940647
12509,612562363
12510,612560953
12511,612547270
12512,612506612
12513,594198498
12514,612390694
12515,612340987
12516,612326555
12517,609108952
12518,612324583
12519,612313155
12520,612217987
12521,612205327
12522,593118044
12523,612093357
12524,612048501
12525,608093035
12526,611987446
12527,611985633
12528,611968027
12529,529024861
12530,589392757
12531,609163171
12532,558610717
12533,593785321
12534,611925295
12535,611755934
12536,546119505
12537,611725015
12538,611721345
12539,613081879
12540,613050855
12541,593366797
12542,612936046
12543,600895194
12544,612893590
12545,610006826
12546,612857512
12547,612803767
12548,593364189
12549,612778592
12550,610877684
12551,612726300
12552,612721531
12553,612645838
12554,612641077
12555,601940647
12556,612562363
12557,612560953
12558,612547270
12559,612506612
12560,594198498
12561,612390694
12562,612340987
12563,612326555
12564,609108952
12565,612324583
12566,612313155
12567,612217987
12568,612205327
12569,593118044
12570,612093357
12571,612048501
12572,608093035
12573,611987446
12574,611985633
12575,611968027
12576,529024861
12577,589392757
12578,609163171
12579,558610717
12580,593785321
12581,611925295
12582,611755934
12583,546119505
12584,611725015
12585,611721345
12586,565250723
12587,611644136
12588,601374124
12589,518210328
12590,594545417
12591,611253372
12592,611237193
12593,611223150
12594,611195010
12595,598646393
12596,611165158
12597,584324806
12598,609419828
12599,601388895
12600,610681854
12601,610665597
12602,607219827
12603,610620133
12604,610590539
12605,610478924
12606,610464038
12607,610447706
12608,610429188
12609,610422595
12610,610388717
12611,610376607
12612,584022030
12613,610314571
12614,604646006
12615,573481246
12616,610009199
12617,609919929
12618,609913017
12619,598985937
12620,596485519
12621,603950931
12622,588905090
12623,609727736
12624,609722867
12625,609608157
12626,609600351
12627,608250435
12628,609538743
12629,604145108
12630,604531768
12631,607209263
12632,609321975
12633,609259182
12634,609220259
12635,609117238
12636,609096292
12637,608222381
12638,608890036
12639,608793795
12640,608671563
12641,608654058
12642,608630091
12643,608610750
12644,608481701
12645,608416313
12646,608284973
12647,604902014
12648,608252082
12649,608133522
12650,604965423
12651,607640844
12652,607555600
12653,607431090
12654,607361863
12655,607345394
12656,607276715
12657,607209580
12658,607168084
12659,607065864
12660,607026658
12661,606763621
12662,606749114
12663,572070569
12664,606670563
12665,606657698
12666,606649550
12667,591598905
12668,602905523
12669,606470672
12670,606461245
12671,606430679
12672,606404247
12673,606377677
12674,606327050
12675,588855495
12676,535097631
12677,606077832
12678,606068315
12679,606043916
12680,605722788
12681,605568321
12682,605518251
12683,605495797
12684,605336851
12685,605300403
12686,605119692
12687,605004437
12688,604992149
12689,604833384
12690,604833267
12691,604720756
12692,604520430
12693,604428899
12694,604413786
12695,604413366
