marca,modelo_code,modelo_nome,ano,preco
CHEVROLET,SPIN,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017,55966
CHEVROLET,SPIN,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015,44642
CHEVROLET,SPIN,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2014,40709
CHEVROLET,SPIN,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Mec.,2015,42573
CHEVROLET,SPIN,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Mec.,2014,39793
CHEVROLET,SPIN,SPIN LS 1.8 8V Econo.Flex 5p Mec.,2019,60129
CHEVROLET,SPIN,SPIN LS 1.8 8V Econo.Flex 5p Mec.,2019,52878
CHEVROLET,SPIN,SPIN LS 1.8 8V Econo.Flex 5p Mec.,2018,47556
CHEVROLET,SPIN,SPIN LS 1.8 8V Econo.Flex 5p Mec.,2017,45926
CHEVROLET,SPIN,SPIN LS 1.8 8V Econo.Flex 5p Mec.,2016,42964
CHEVROLET,SPIN,SPIN LS 1.8 8V Econo.Flex 5p Mec.,2014,38058
CHEVROLET,SPIN,SPIN LS 1.8 8V Econo.Flex 5p Mec.,2013,33860
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Aut.,2019,68528
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Aut.,2019,61645
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Aut.,2017,51721
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Aut.,2016,47412
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Aut.,2015,43877
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Aut.,2014,39291
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Aut.,2013,36201
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Mec.,2019,65745
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Mec.,2019,57133
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Mec.,2018,54514
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Mec.,2017,50980
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Mec.,2016,43735
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Mec.,2015,40730
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Mec.,2014,38498
CHEVROLET,SPIN,SPIN LT 1.8 8V Econo.Flex 5p Mec.,2013,34706
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Aut.,2019,79527
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Aut.,2019,73894
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Aut.,2018,64635
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Aut.,2017,59395
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Aut.,2016,52974
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Aut.,2015,48923
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Aut.,2014,45118
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Aut.,2013,41920
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Mec.,2019,76612
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Mec.,2019,69451
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Mec.,2018,60965
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Mec.,2017,56054
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Mec.,2016,48919
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Mec.,2015,47299
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Mec.,2014,43327
CHEVROLET,SPIN,SPIN LTZ 1.8 8V Econo.Flex 5p Mec.,2013,39859
CHEVROLET,TRACKER,TRACKER LT 1.4 Turbo 16V Flex 4x2 Aut.,2019,85068
CHEVROLET,TRACKER,TRACKER LT 1.4 Turbo 16V Flex 4x2 Aut.,2019,79010
CHEVROLET,TRACKER,TRACKER LT 1.4 Turbo 16V Flex 4x2 Aut.,2018,76462
CHEVROLET,TRACKER,TRACKER LT 1.4 Turbo 16V Flex 4x2 Aut.,2017,72597
CHEVROLET,TRACKER,TRACKER LT 1.8 16V Flex 4x2 Aut.,2016,63196
CHEVROLET,TRACKER,TRACKER LTZ 1.4 Turbo 16V Flex 4x2 Aut.,2017,80260
CHEVROLET,TRACKER,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2016,69386
CHEVROLET,TRACKER,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015,63458
CHEVROLET,TRACKER,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2014,58805
CHEVROLET,TRACKER,TRACKER Midnight 1.4 Turbo Flex Aut.,2019,102532
CHEVROLET,TRACKER,TRACKER Midnight 1.4 Turbo Flex Aut.,2019,94272
CHEVROLET,TRACKER,TRACKER Premier 1.4 Turbo 16V Flex Aut,2019,96166
CHEVROLET,TRACKER,TRACKER Premier 1.4 Turbo 16V Flex Aut,2019,88936
CHEVROLET,TRACKER,TRACKER Premier 1.4 Turbo 16V Flex Aut,2018,86236
FIAT,ARGO,ARGO 1.0 6V Flex.,2019,45905
FIAT,ARGO,ARGO 1.0 6V Flex.,2019,40313
FIAT,ARGO,ARGO 1.0 6V Flex.,2018,39065
FIAT,ARGO,ARGO DRIVE 1.0 6V Flex,2019,48071
FIAT,ARGO,ARGO DRIVE 1.0 6V Flex,2019,42588
FIAT,ARGO,ARGO DRIVE 1.0 6V Flex,2018,41322
FIAT,ARGO,ARGO DRIVE 1.3 8V Flex,2019,54081
FIAT,ARGO,ARGO DRIVE 1.3 8V Flex,2019,49846
FIAT,ARGO,ARGO DRIVE 1.3 8V Flex,2018,48129
FIAT,ARGO,ARGO DRIVE GSR 1.3 8V Flex,2019,60029
FIAT,ARGO,ARGO DRIVE GSR 1.3 8V Flex,2019,51716
FIAT,ARGO,ARGO DRIVE GSR 1.3 8V Flex,2018,49426
FIAT,ARGO,ARGO HGT 1.8 16V Flex Aut.,2019,71306
FIAT,ARGO,ARGO HGT 1.8 16V Flex Aut.,2019,62118
FIAT,ARGO,ARGO HGT 1.8 16V Flex Aut.,2018,60245
FIAT,ARGO,ARGO HGT 1.8 16V Flex Mec.,2019,65015
FIAT,ARGO,ARGO HGT 1.8 16V Flex Mec.,2019,58017
FIAT,ARGO,ARGO HGT 1.8 16V Flex Mec.,2018,56203
FIAT,ARGO,ARGO PRECISION 1.8 16V Flex Aut.,2019,67737
FIAT,ARGO,ARGO PRECISION 1.8 16V Flex Aut.,2019,61184
FIAT,ARGO,ARGO PRECISION 1.8 16V Flex Aut.,2018,56524
FIAT,ARGO,ARGO PRECISION 1.8 16V Flex Mec.,2019,63159
FIAT,ARGO,ARGO PRECISION 1.8 16V Flex Mec.,2019,57055
FIAT,ARGO,ARGO PRECISION 1.8 16V Flex Mec.,2018,55024
FIAT,CRONOS,CRONOS 1.3 8V Flex,2019,54899
FIAT,CRONOS,CRONOS 1.3 8V Flex,2019,46920
FIAT,CRONOS,CRONOS DRIVE 1.3 8V Flex,2019,58485
FIAT,CRONOS,CRONOS DRIVE 1.3 8V Flex,2019,52198
FIAT,CRONOS,CRONOS DRIVE 1.3 8V Flex,2018,46410
FIAT,CRONOS,CRONOS DRIVE 1.8 16V Flex Aut.,2019,67759
FIAT,CRONOS,CRONOS DRIVE 1.8 16V Flex Aut.,2019,61244
FIAT,CRONOS,CRONOS DRIVE GSR 1.3 8V Flex,2019,61557
FIAT,CRONOS,CRONOS DRIVE GSR 1.3 8V Flex,2019,56884
FIAT,CRONOS,CRONOS DRIVE GSR 1.3 8V Flex,2018,51608
FIAT,CRONOS,CRONOS PRECISION 1.8 16V Flex Aut.,2019,70378
FIAT,CRONOS,CRONOS PRECISION 1.8 16V Flex Aut.,2019,64496
FIAT,CRONOS,CRONOS PRECISION 1.8 16V Flex Aut.,2018,61700
FIAT,CRONOS,CRONOS PRECISION 1.8 16V Flex Mec.,2019,65294
FIAT,CRONOS,CRONOS PRECISION 1.8 16V Flex Mec.,2019,59231
FIAT,MOBI,MOBI DRIVE 1.0 Flex 6V 5p,2019,42174
FIAT,MOBI,MOBI DRIVE 1.0 Flex 6V 5p,2019,37713
FIAT,MOBI,MOBI DRIVE 1.0 Flex 6V 5p,2018,34733
FIAT,MOBI,MOBI DRIVE 1.0 Flex 6V 5p,2017,33417
FIAT,MOBI,MOBI DRIVE GSR 1.0 Flex 6V 5p,2019,46909
FIAT,MOBI,MOBI DRIVE GSR 1.0 Flex 6V 5p,2019,42703
FIAT,MOBI,MOBI DRIVE GSR 1.0 Flex 6V 5p,2018,37849
FIAT,MOBI,MOBI EASY 1.0 Fire Flex 5p.,2019,32716
FIAT,MOBI,MOBI EASY 1.0 Fire Flex 5p.,2019,29561
FIAT,MOBI,MOBI EASY 1.0 Fire Flex 5p.,2018,28651
FIAT,MOBI,MOBI EASY 1.0 Fire Flex 5p.,2017,27241
FIAT,MOBI,MOBI EASY COMFORT 1.0 Flex 5p.,2019,34536
FIAT,MOBI,MOBI EASY COMFORT 1.0 Flex 5p.,2019,31604
FIAT,MOBI,MOBI EASY on 1.0 Fire Flex 5p.,2017,31889
FIAT,MOBI,MOBI LIKE 1.0 Fire Flex 5p.,2019,37708
FIAT,MOBI,MOBI LIKE 1.0 Fire Flex 5p.,2019,35011
FIAT,MOBI,MOBI LIKE 1.0 Fire Flex 5p.,2018,33104
FIAT,MOBI,MOBI LIKE 1.0 Fire Flex 5p.,2017,32061
FIAT,MOBI,MOBI LIKE ON 1.0 Fire Flex 5p.,2017,33813
FIAT,MOBI,MOBI WAY 1.0 Fire Flex 5p.,2019,40233
FIAT,MOBI,MOBI WAY 1.0 Fire Flex 5p.,2019,37147
FIAT,MOBI,MOBI WAY 1.0 Fire Flex 5p.,2018,35732
FIAT,MOBI,MOBI WAY 1.0 Fire Flex 5p.,2017,34626
FIAT,MOBI,MOBI WAY on 1.0 Fire Flex 5p.,2017,37377
FIAT,SIENA,Siena 1.0 mpi/ 500 1.0 mpi,2000,10024
FIAT,SIENA,Siena 1.0 mpi/ 500 1.0 mpi,1999,8297
FIAT,SIENA,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2012,22309
FIAT,SIENA,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2011,20654
FIAT,SIENA,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2010,19410
FIAT,SIENA,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2009,18782
FIAT,SIENA,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2008,17571
FIAT,SIENA,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2007,16487
FIAT,SIENA,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2006,14250
FIAT,SIENA,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2005,13532
FIAT,SIENA,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2004,12752
FIAT,SIENA,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2003,12303
FIAT,SIENA,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2002,11575
FIAT,SIENA,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2001,10474
FIAT,SIENA,Siena 1.5 mpi 8V 4p,2004,12655
FIAT,SIENA,Siena 1.5 mpi 8V 4p,2003,11860
FIAT,SIENA,Siena ATTRACTIVE 1.0 Fire Flex 8V 4p,2011,22552
FIAT,SIENA,Siena ATTRACTIVE 1.4 Fire Flex 8V 4p,2011,25147
FIAT,SIENA,Siena Celebration 1.0 Fire Flex 8V 4p,2012,21017
FIAT,SIENA,Siena Celebration 1.0 Fire Flex 8V 4p,2011,20245
FIAT,SIENA,Siena Celebration 1.0 Fire Flex 8V 4p,2010,19640
FIAT,SIENA,Siena Celebration 1.0 Fire Flex 8V 4p,2009,18342
FIAT,SIENA,Siena Celebration 1.0 Fire Flex 8V 4p,2008,17779
FIAT,SIENA,Siena Celebration 1.0 Fire Flex 8V 4p,2007,16568
FIAT,SIENA,Siena City 4p,2000,10598
FIAT,SIENA,Siena City 4p,1999,9603
FIAT,SIENA,Siena EL 1.0 mpi Fire Flex 8V 4p,2016,33608
FIAT,SIENA,Siena EL 1.0 mpi Fire Flex 8V 4p,2015,29997
FIAT,SIENA,Siena EL 1.0 mpi Fire Flex 8V 4p,2014,27956
FIAT,SIENA,Siena EL 1.0 mpi Fire Flex 8V 4p,2013,26394
FIAT,SIENA,Siena EL 1.0 mpi Fire Flex 8V 4p,2012,24323
FIAT,SIENA,Siena EL 1.0 mpi Fire Flex 8V 4p,2011,22339
FIAT,SIENA,Siena EL 1.0 mpi Fire Flex 8V 4p,2010,21467
FIAT,SIENA,Siena EL 1.4 mpi Fire Flex 8V 4p,2016,36811
FIAT,SIENA,Siena EL 1.4 mpi Fire Flex 8V 4p,2015,33289
FIAT,SIENA,Siena EL 1.4 mpi Fire Flex 8V 4p,2014,31210
FIAT,SIENA,Siena EL 1.4 mpi Fire Flex 8V 4p,2013,28741
FIAT,SIENA,Siena EL 1.4 mpi Fire Flex 8V 4p,2012,26615
FIAT,SIENA,Siena EL 1.4 mpi Fire Flex 8V 4p,2011,24458
FIAT,SIENA,Siena EL 1.6 mpi 16V,1999,9269
FIAT,SIENA,Siena EL 1.6 mpi 16V,1998,8993
FIAT,SIENA,Siena EL 1.6 mpi 16V,1997,7785
FIAT,SIENA,Siena EL 1.6 spi,2000,10923
FIAT,SIENA,Siena EL 1.6 spi,1999,9729
FIAT,SIENA,Siena EL 1.6 spi,1998,8486
FIAT,SIENA,Siena EL Celeb. 1.0 mpi Fire Flex 8V 4p,2016,33740
FIAT,SIENA,Siena EL Celeb. 1.0 mpi Fire Flex 8V 4p,2015,30827
FIAT,SIENA,Siena EL Celeb. 1.0 mpi Fire Flex 8V 4p,2014,28059
FIAT,SIENA,Siena EL Celeb. 1.0 mpi Fire Flex 8V 4p,2013,26829
FIAT,SIENA,Siena EL Celeb. 1.0 mpi Fire Flex 8V 4p,2012,24412
FIAT,SIENA,Siena EL Celeb. 1.0 mpi Fire Flex 8V 4p,2011,22516
FIAT,SIENA,Siena EL Celeb. 1.0 mpi Fire Flex 8V 4p,2010,21501
FIAT,SIENA,Siena EL Celeb. 1.4 mpi Fire Flex 8V 4p,2016,36965
FIAT,SIENA,Siena EL Celeb. 1.4 mpi Fire Flex 8V 4p,2015,33475
FIAT,SIENA,Siena EL Celeb. 1.4 mpi Fire Flex 8V 4p,2014,31222
FIAT,SIENA,Siena EL Celeb. 1.4 mpi Fire Flex 8V 4p,2013,29174
FIAT,SIENA,Siena EL Celeb. 1.4 mpi Fire Flex 8V 4p,2012,26815
FIAT,SIENA,Siena EL Celeb. 1.4 mpi Fire Flex 8V 4p,2011,24476
FIAT,SIENA,Siena ELX 1.0 mpi Fire 16v 4p (25 anos),2003,11070
FIAT,SIENA,Siena ELX 1.0 mpi Fire 16v 4p (25 anos),2002,10613
FIAT,SIENA,Siena ELX 1.0 mpi Fire 16v 4p (25 anos),2001,10295
FIAT,SIENA,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2010,21277
FIAT,SIENA,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2009,20512
FIAT,SIENA,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2008,19165
FIAT,SIENA,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2007,16484
FIAT,SIENA,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2006,15250
FIAT,SIENA,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2005,14776
FIAT,SIENA,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2004,13474
FIAT,SIENA,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2003,13007
FIAT,SIENA,Siena ELX 1.3 mpi Fire 16V 4p,2005,15385
FIAT,SIENA,Siena ELX 1.3 mpi Fire 16V 4p,2003,13760
FIAT,SIENA,Siena ELX 1.3 mpi Fire 16V 4p,2002,12495
FIAT,SIENA,Siena ELX 1.3 mpi Fire 16V 4p,2001,11522
FIAT,SIENA,Siena ELX 1.3 mpi Fire 16V 4p,2000,10613
FIAT,SIENA,Siena ELX 1.3 mpi Flex 8V 4p,2005,16094
FIAT,SIENA,Siena ELX 1.3 mpi Flex 8V 4p,2004,13987
FIAT,SIENA,Siena ELX 1.4 mpi Fire Flex 8V 4p,2010,23625
FIAT,SIENA,Siena ELX 1.4 mpi Fire Flex 8V 4p,2009,22660
FIAT,SIENA,Siena ELX 1.4 mpi Fire Flex 8V 4p,2008,21502
FIAT,SIENA,Siena ELX 1.4 mpi Fire Flex 8V 4p,2007,17631
FIAT,SIENA,Siena ELX 1.4 mpi Fire Flex 8V 4p,2006,16529
FIAT,SIENA,Siena ELX 1.5 mpi 4p,2000,12700
FIAT,SIENA,Siena ELX 1.5 mpi 4p,2000,12700
FIAT,SIENA,Siena ELX 1.6 mpi 8V/16V 4p,2003,12425
FIAT,SIENA,Siena ELX 1.6 mpi 8V/16V 4p,2002,12010
FIAT,SIENA,Siena ELX 1.6 mpi 8V/16V 4p,2001,11118
FIAT,SIENA,Siena ELX 1.6 mpi 8V/16V 4p,2000,10701
FIAT,SIENA,Siena ELX 1.6 mpi 8V/16V 4p,1999,10365
FIAT,SIENA,Siena ELX 1.6 mpi 8V/16V 4p,1998,8860
FIAT,SIENA,Siena ELX 1.8 mpi 8V 103cv 4p,2004,13553
FIAT,SIENA,Siena ELX 1.8 mpi 8V 103cv 4p,2003,12530
FIAT,SIENA,Siena ESSENCE 1.6 Flex 16V 4p,2012,27502
FIAT,SIENA,Siena ESSENCE 1.6 Flex 16V 4p,2011,24652
FIAT,SIENA,Siena ESSENCE Dualogic 1.6 Flex 16V 4p,2012,27754
FIAT,SIENA,Siena ESSENCE Dualogic 1.6 Flex 16V 4p,2011,25294
FIAT,SIENA,Siena EX 1.0 mpi Fire 16v 4p,2002,10912
FIAT,SIENA,Siena EX 1.0 mpi Fire 16v 4p,2001,10492
FIAT,SIENA,Siena EX 1.3 mpi Fire 8V 67cv 4p,2004,12620
FIAT,SIENA,Siena EX 1.3 mpi Fire 8V 67cv 4p,2003,12215
FIAT,SIENA,Siena EX 1.8 mpi 8V 103cv 4p,2004,13479
FIAT,SIENA,Siena EX 1.8 mpi 8V 103cv 4p,2003,11955
FIAT,SIENA,Siena HL 1.6 mpi 16V,1998,9720
FIAT,SIENA,Siena HL 1.6 mpi 16V,1997,8797
FIAT,SIENA,Siena HLX 1.8 mpi Flex 8V 4p,2010,23781
FIAT,SIENA,Siena HLX 1.8 mpi Flex 8V 4p,2009,21771
FIAT,SIENA,Siena HLX 1.8 mpi Flex 8V 4p,2008,20652
FIAT,SIENA,Siena HLX 1.8 mpi Flex 8V 4p,2007,17450
FIAT,SIENA,Siena HLX 1.8 mpi Flex 8V 4p,2006,16916
FIAT,SIENA,Siena HLX 1.8 mpi Flex 8V 4p,2005,16369
FIAT,SIENA,Siena HLX 1.8 mpi Flex 8V 4p,2004,14819
FIAT,SIENA,Siena HLX Dualogic 1.8 mpi Flex 8V 4p,2010,23965
FIAT,SIENA,Siena Sporting 1.6 Flex 16V 4p,2011,22403
FIAT,SIENA,Siena Sporting Dualogic 1.6 Flex 16V 4p,2011,26051
FIAT,SIENA,Siena Stile/Sport MTV 1.6 mpi 16V,1999,9557
FIAT,SIENA,Siena Stile/Sport MTV 1.6 mpi 16V,1998,8228
FIAT,SIENA,Siena TETRAFUEL 1.4 mpi Fire Flex 8v 4p,2012,24615
FIAT,SIENA,Siena TETRAFUEL 1.4 mpi Fire Flex 8v 4p,2011,23599
FIAT,SIENA,Siena TETRAFUEL 1.4 mpi Fire Flex 8v 4p,2010,22536
FIAT,SIENA,Siena TETRAFUEL 1.4 mpi Fire Flex 8v 4p,2009,21673
FIAT,SIENA,Siena TETRAFUEL 1.4 mpi Fire Flex 8v 4p,2008,20278
FIAT,SIENA,Siena TETRAFUEL 1.4 mpi Fire Flex 8v 4p,2007,16130
FIAT,STRADA,Strada 1.3 mpi Fire 8V 67cv CE,2005,17913
FIAT,STRADA,Strada 1.3 mpi Fire 8V 67cv CE,2004,17054
FIAT,STRADA,Strada 1.3 mpi Fire 8V 67cv CE,2003,16379
FIAT,STRADA,Strada 1.3 mpi Fire 8V 67cv CS,2005,15357
FIAT,STRADA,Strada 1.3 mpi Fire 8V 67cv CS,2004,14878
FIAT,STRADA,Strada 1.3 mpi Fire 8V 67cv CS,2003,14425
FIAT,STRADA,Strada 1.4 mpi Fire Flex 8V CE,2012,25529
FIAT,STRADA,Strada 1.4 mpi Fire Flex 8V CE,2011,24416
FIAT,STRADA,Strada 1.4 mpi Fire Flex 8V CE,2010,23608
FIAT,STRADA,Strada 1.4 mpi Fire Flex 8V CE,2009,22699
FIAT,STRADA,Strada 1.4 mpi Fire Flex 8V CE,2008,21605
FIAT,STRADA,Strada 1.4 mpi Fire Flex 8V CE,2007,20088
FIAT,STRADA,Strada 1.4 mpi Fire Flex 8V CE,2006,17691
FIAT,STRADA,Strada 1.4 mpi Fire Flex 8V CS,2012,23139
FIAT,STRADA,Strada 1.4 mpi Fire Flex 8V CS,2011,21747
FIAT,STRADA,Strada 1.4 mpi Fire Flex 8V CS,2010,21093
FIAT,STRADA,Strada 1.4 mpi Fire Flex 8V CS,2009,19928
FIAT,STRADA,Strada 1.4 mpi Fire Flex 8V CS,2008,19126
FIAT,STRADA,Strada 1.4 mpi Fire Flex 8V CS,2007,17673
FIAT,STRADA,Strada 1.4 mpi Fire Flex 8V CS,2006,16887
FIAT,STRADA,Strada Adv. Ext. 1.8 LOCKER Dual.Flex CE,2016,51264
FIAT,STRADA,Strada Adv. Ext./ Ext.1.8 LOCKER Flex CE,2017,55755
FIAT,STRADA,Strada Adv. Ext./ Ext.1.8 LOCKER Flex CE,2016,48099
FIAT,STRADA,Strada Adv. Extreme 1.8 Dual. Flex CE,2016,50348
FIAT,STRADA,Strada Adv. M. March. 1.8 Flex 16V CD,2013,45082
FIAT,STRADA,Strada Adv. M. March.1.8 Dual. Flex CD,2013,47487
FIAT,STRADA,Strada Adv.1.8 16V  LOCKER Dual. Flex CE,2016,50813
FIAT,STRADA,Strada Adv.1.8 16V  LOCKER Dual. Flex CE,2015,48417
FIAT,STRADA,Strada Adv.1.8 16V  LOCKER Dual. Flex CE,2014,46402
FIAT,STRADA,Strada Adv.1.8 16V Dualogic Flex CD,2017,58284
FIAT,STRADA,Strada Adv.1.8 16V Dualogic Flex CD,2016,53077
FIAT,STRADA,Strada Adv.1.8 16V Dualogic Flex CD,2015,49494
FIAT,STRADA,Strada Adv.1.8 16V Dualogic Flex CD,2014,46627
FIAT,STRADA,Strada Adv.1.8 16V Dualogic Flex CD,2013,38862
FIAT,STRADA,Strada Adv.1.8 16V Dualogic Flex CD,2012,35061
FIAT,STRADA,Strada Adv.1.8 16V Dualogic Flex CE,2016,47105
FIAT,STRADA,Strada Adv.1.8 16V Dualogic Flex CE,2015,44880
FIAT,STRADA,Strada Adv.1.8 16V Dualogic Flex CE,2014,43224
FIAT,STRADA,Strada Adv.1.8 16V LOCKER Dualo. Flex CD,2017,59809
FIAT,STRADA,Strada Adv.1.8 16V LOCKER Dualo. Flex CD,2016,55502
FIAT,STRADA,Strada Adv.1.8 16V LOCKER Dualo. Flex CD,2015,51161
FIAT,STRADA,Strada Adv.1.8 16V LOCKER Dualo. Flex CD,2014,47447
FIAT,STRADA,Strada Adv.1.8 16V LOCKER Dualo. Flex CD,2013,42521
FIAT,STRADA,Strada Adv.1.8 16V LOCKER Dualo. Flex CD,2012,38017
FIAT,STRADA,Strada Adv.Ext. 1.8 LOCKER Dual. Flex CD,2017,62721
FIAT,STRADA,Strada Adv.Ext. 1.8 LOCKER Dual. Flex CD,2016,58537
FIAT,STRADA,Strada Adv.Ext./ Ext. 1.8 LOCKER Flex CD,2017,57799
FIAT,STRADA,Strada Adv.Ext./ Ext. 1.8 LOCKER Flex CD,2016,55776
FIAT,STRADA,Strada Adv/Adv TRYON 1.8 mpi Flex 8V CE,2008,23151
FIAT,STRADA,Strada Adv/Adv TRYON 1.8 mpi Flex 8V CE,2007,22400
FIAT,STRADA,Strada Adv/Adv TRYON 1.8 mpi Flex 8V CE,2006,20823
FIAT,STRADA,Strada Adv/Adv TRYON 1.8 mpi Flex 8V CE,2005,18387
FIAT,STRADA,Strada Adventure 1.6 mpi 16V CE,2002,15794
FIAT,STRADA,Strada Adventure 1.8 mpi 8V 103cv CE,2004,17180
FIAT,STRADA,Strada Adventure 1.8 mpi 8V 103cv CE,2003,16105
FIAT,STRADA,Strada Adventure 1.8/ 1.8 LOCKER Flex CE,2019,74768
FIAT,STRADA,Strada Adventure 1.8/ 1.8 LOCKER Flex CE,2018,61613
FIAT,STRADA,Strada Adventure 1.8/ 1.8 LOCKER Flex CE,2017,55770
FIAT,STRADA,Strada Adventure 1.8/ 1.8 LOCKER Flex CE,2016,48555
FIAT,STRADA,Strada Adventure 1.8/ 1.8 LOCKER Flex CE,2015,45447
FIAT,STRADA,Strada Adventure 1.8/ 1.8 LOCKER Flex CE,2014,42006
FIAT,STRADA,Strada Adventure 1.8/ 1.8 LOCKER Flex CE,2013,35375
FIAT,STRADA,Strada Adventure 1.8/ 1.8 LOCKER Flex CE,2012,33634
FIAT,STRADA,Strada Adventure 1.8/ 1.8 LOCKER Flex CE,2011,30950
FIAT,STRADA,Strada Adventure 1.8/ 1.8 LOCKER Flex CE,2010,29133
FIAT,STRADA,Strada Adventure 1.8/ 1.8 LOCKER Flex CE,2009,27921
FIAT,STRADA,Strada Adventure Ext. 1.8  Dual. Flex CD,2017,59651
FIAT,STRADA,Strada Adventure Ext. 1.8  Dual. Flex CD,2016,54247
FIAT,STRADA,Strada Adventure1.8/ 1.8 LOCKER Flex CD,2019,74854
FIAT,STRADA,Strada Adventure1.8/ 1.8 LOCKER Flex CD,2019,66664
FIAT,STRADA,Strada Adventure1.8/ 1.8 LOCKER Flex CD,2018,63882
FIAT,STRADA,Strada Adventure1.8/ 1.8 LOCKER Flex CD,2017,59723
FIAT,STRADA,Strada Adventure1.8/ 1.8 LOCKER Flex CD,2016,55123
FIAT,STRADA,Strada Adventure1.8/ 1.8 LOCKER Flex CD,2015,50668
FIAT,STRADA,Strada Adventure1.8/ 1.8 LOCKER Flex CD,2014,47044
FIAT,STRADA,Strada Adventure1.8/ 1.8 LOCKER Flex CD,2013,42400
FIAT,STRADA,Strada Adventure1.8/ 1.8 LOCKER Flex CD,2012,37094
FIAT,STRADA,Strada Adventure1.8/ 1.8 LOCKER Flex CD,2011,34508
FIAT,STRADA,Strada Adventure1.8/ 1.8 LOCKER Flex CD,2010,33092
FIAT,STRADA,Strada Celeb. 1.4 mpi Fire Flex 8V CE,2012,25290
FIAT,STRADA,Strada Celeb. 1.4 mpi Fire Flex 8V CE,2011,23803
FIAT,STRADA,Strada Celeb. 1.4 mpi Fire Flex 8V CS,2012,24484
FIAT,STRADA,Strada Celeb. 1.4 mpi Fire Flex 8V CS,2011,22374
FIAT,STRADA,Strada Celeb. 1.4 mpi Fire Flex 8V CS,2010,20839
